"sentence_id","token_id","class","before","after"
123,10,"PLAIN","the","the"
123,11,"PLAIN","top","top"
123,12,"PLAIN","two","two"
123,13,"PUNCT",".","."
124,0,"PLAIN","Depending","Depending"
124,1,"PLAIN","on","on"
124,2,"PLAIN","the","the"
124,3,"PLAIN","mutation","mutation"
124,4,"PUNCT",",",","
124,5,"PLAIN","it","it"
124,6,"PLAIN","can","can"
124,7,"PLAIN","be","be"
124,8,"PLAIN","stationary","stationary"
124,9,"PUNCT",",",","
124,10,"PLAIN","that","that"
124,11,"PLAIN","is","is"
124,12,"PUNCT",",",","
124,13,"PLAIN","remain","remain"
124,14,"PLAIN","the","the"
124,15,"PLAIN","same","same"
124,16,"PLAIN","throughout","throughout"
124,17,"PLAIN","a","a"
124,18,"PLAIN","person's","person's"
124,19,"PLAIN","lifetime","lifetime"
124,20,"PUNCT",",",","
124,21,"PLAIN","or","or"
124,22,"PLAIN","progressive","progressive"
124,23,"PUNCT",".","."
125,0,"PLAIN","Singapore","Singapore"
125,1,"PLAIN","Youth","Youth"
125,2,"PLAIN","Olympic","Olympic"
125,3,"PLAIN","Games","Games"
125,4,"PLAIN","Organising","organizing"
125,5,"PLAIN","Committee","Committee"
125,6,"PUNCT",".","."
126,0,"PLAIN","Currently","Currently"
126,1,"PLAIN","undergoing","undergoing"
126,2,"PLAIN","overhaul","overhaul"
126,3,"PUNCT",".","."
127,0,"PLAIN","Primaticcio","Primaticcio"
127,1,"PLAIN","is","is"
127,2,"PLAIN","a","a"
127,3,"PLAIN","station","station"
127,4,"PLAIN","on","on"
127,5,"PLAIN","Line","Line"
127,6,"CARDINAL","1","one"
127,7,"PLAIN","of","of"
127,8,"PLAIN","Milan","Milan"
127,9,"PLAIN","Metro","Metro"
127,10,"PLAIN","in","in"
127,11,"PLAIN","Milan","Milan"
127,12,"PUNCT",",",","
127,13,"PLAIN","Italy","Italy"
127,14,"PUNCT",".","."
128,0,"PLAIN","During","During"
128,1,"PLAIN","the","the"
128,2,"PLAIN","match","match"
128,3,"PUNCT",",",","
128,4,"PLAIN","Vautin","Vautin"
128,5,"PLAIN","was","was"
128,6,"PLAIN","tackled","tackled"
128,7,"PLAIN","over","over"
128,8,"PLAIN","the","the"
128,9,"PLAIN","sideline","sideline"
128,10,"PLAIN","in","in"
128,11,"PLAIN","front","front"
128,12,"PLAIN","of","of"
128,13,"PLAIN","the","the"
128,14,"PLAIN","main","main"
128,15,"PLAIN","grandstand","grandstand"
128,16,"PUNCT",".","."
129,0,"PLAIN","Miller","Miller"
129,1,"PUNCT",",",","
129,2,"PLAIN","Sands","Sands"
129,3,"PUNCT",",",","
129,4,"PLAIN","et","et"
129,5,"PLAIN","al","al"
129,6,"PUNCT",".","."
130,0,"PLAIN","Barbados","Barbados"
130,1,"PLAIN","succeeded","succeeded"
130,2,"PLAIN","in","in"
130,3,"PLAIN","winning","winning"
130,4,"PLAIN","a","a"
130,5,"PLAIN","gold","gold"
130,6,"PLAIN","in","in"
130,7,"PLAIN","athletics","athletics"
130,8,"PUNCT",",",","
130,9,"PLAIN","which","which"
130,10,"PLAIN","came","came"
130,11,"PLAIN","from","from"
130,12,"MEASURE","100 m","one hundred meters"
130,13,"PLAIN","hurdles","hurdles"
130,14,"PLAIN","women","women"
130,15,"PLAIN","event","event"
130,16,"PUNCT",".","."
131,0,"PLAIN","He","He"
131,1,"PLAIN","also","also"
131,2,"PLAIN","penned","penned"
131,3,"PLAIN","Halachic","Halachic"
131,4,"PLAIN","responsa","responsa"
131,5,"PLAIN","in","in"
131,6,"PLAIN","Aramaic","Aramaic"
131,7,"PUNCT",",",","
131,8,"PLAIN","and","and"
131,9,"PLAIN","wrote","wrote"
131,10,"PLAIN","a","a"
131,11,"PLAIN","commentary","commentary"
131,12,"PLAIN","on","on"
131,13,"PLAIN","Sefer","Sefer"
131,14,"PLAIN","Yetzirah","Yetzirah"
131,15,"PUNCT",",",","
131,16,"PLAIN","entitled","entitled"
131,17,"PLAIN","Lifnei","Lifnei"
131,18,"PLAIN","v'Lifnim","v'Lifnim"
131,19,"PUNCT",".","."
132,0,"PLAIN","The","The"
132,1,"PLAIN","plant","plant"
132,2,"PLAIN","is","is"
132,3,"PLAIN","a","a"
132,4,"PLAIN","small","small"
132,5,"PUNCT",",",","
132,6,"PLAIN","glabrous","glabrous"
132,7,"PLAIN","herb","herb"
132,8,"PLAIN","found","found"
132,9,"PLAIN","in","in"
132,10,"PLAIN","temperate","temperate"
132,11,"PLAIN","zones","zones"
132,12,"PLAIN","from","from"
132,13,"PLAIN","the","the"
132,14,"PLAIN","northwest","northwest"
132,15,"PLAIN","Himalaya","Himalaya"
132,16,"PLAIN","to","to"
132,17,"PLAIN","northwest","northwest"
132,18,"PLAIN","China","China"
132,19,"PUNCT",".","."
133,0,"PLAIN","The","The"
133,1,"PLAIN","median","median"
133,2,"PLAIN","age","age"
133,3,"PLAIN","was","was"
133,4,"CARDINAL","32","thirty two"
133,5,"PLAIN","years","years"
133,6,"PUNCT",".","."
134,0,"PLAIN","The","The"
134,1,"PLAIN","film","film"
134,2,"PLAIN","derives","derives"
134,3,"PLAIN","its","its"
134,4,"PLAIN","name","name"
134,5,"PLAIN","from","from"
134,6,"CARDINAL","68","sixty eight"
134,7,"PLAIN","pages","pages"
134,8,"PLAIN","of","of"
134,9,"PLAIN","a","a"
134,10,"PLAIN","counselors","counselors"
134,11,"PLAIN","diary","diary"
134,12,"PUNCT",".","."
135,0,"PLAIN","Retrieved","Retrieved"
135,1,"DATE","18 February 2008","the eighteenth of february two thousand eight"
135,2,"PUNCT",".","."
136,0,"PLAIN","With","With"
136,1,"PLAIN","the","the"
136,2,"PLAIN","setbacks","setbacks"
136,3,"PLAIN","to","to"
136,4,"PLAIN","the","the"
136,5,"PLAIN","Tyrrell","Tyrrell"
136,6,"PLAIN","drivers","drivers"
136,7,"PUNCT",",",","
136,8,"PLAIN","the","the"
136,9,"PLAIN","Jim","Jim"
136,10,"PLAIN","Clark","Clark"
136,11,"PLAIN","points","points"
136,12,"PLAIN","were","were"
136,13,"PLAIN","won","won"
136,14,"PLAIN","by","by"
136,15,"PLAIN","the","the"
136,16,"PLAIN","Lola","Lola"
136,17,"LETTERS","LC","l c"
136,18,"CARDINAL","87","eighty seven"
136,19,"PLAIN","of","of"
136,20,"PLAIN","Philippe","Philippe"
136,21,"PLAIN","Alliot","Alliot"
136,22,"PUNCT",".","."
137,0,"PLAIN","Wilkinson","Wilkinson"
137,1,"PUNCT",",",","
137,2,"PLAIN","p","p"
137,3,"PUNCT",".","."
137,4,"CARDINAL","162","one hundred sixty two"
137,5,"PLAIN","Parker","Parker"
137,6,"PUNCT",",",","
137,7,"PLAIN","Selwyn","Selwyn"
137,8,"PUNCT","(","("
137,9,"DATE","2010","twenty ten"
137,10,"PUNCT",")",")"
137,11,"PUNCT",".","."
138,0,"PLAIN","The","The"
138,1,"PLAIN","court","court"
138,2,"PLAIN","gatherings","gatherings"
138,3,"PLAIN","at","at"
138,4,"PLAIN","the","the"
138,5,"PLAIN","Palais","Palais"
138,6,"PLAIN","Royal","Royal"
138,7,"PLAIN","were","were"
138,8,"PLAIN","famed","famed"
138,9,"PLAIN","all","all"
138,10,"PLAIN","around","around"
138,11,"PLAIN","the","the"
138,12,"PLAIN","capital","capital"
138,13,"PLAIN","as","as"
138,14,"PLAIN","well","well"
138,15,"PLAIN","as","as"
138,16,"PLAIN","all","all"
138,17,"PLAIN","of","of"
138,18,"PLAIN","France","France"
138,19,"PUNCT",".","."
139,0,"PLAIN","During","During"
139,1,"PLAIN","the","the"
139,2,"PLAIN","conflict","conflict"
139,3,"PUNCT",",",","
139,4,"PLAIN","FRELIMO","FRELIMO"
139,5,"PLAIN","used","used"
139,6,"PLAIN","a","a"
139,7,"PLAIN","variety","variety"
139,8,"PLAIN","of","of"
139,9,"PLAIN","anti","anti"
139,10,"PLAIN","tank","tank"
139,11,"PLAIN","and","and"
139,12,"PLAIN","anti","anti"
139,13,"PLAIN","personnel","personnel"
139,14,"PLAIN","mines","mines"
139,15,"PUNCT",",",","
139,16,"PLAIN","including","including"
139,17,"PLAIN","the","the"
139,18,"LETTERS","PMN","p m n"
139,19,"PUNCT","(","("
139,20,"PLAIN","Black","Black"
139,21,"PLAIN","Widow","Widow"
139,22,"PUNCT",")",")"
139,23,"PUNCT",",",","
139,24,"LETTERS","TM-","t m"
139,25,"CARDINAL","46","forty six"
139,26,"PUNCT",",",","
139,27,"PLAIN","and","and"
139,28,"LETTERS","POMZ","p o m z"
139,29,"PUNCT",".","."
140,0,"PLAIN","Circaetus","Circaetus"
140,1,"PLAIN","rhodopensis","rhodopensis"
140,2,"PLAIN","late","late"
140,3,"PLAIN","Miocene","Miocene"
140,4,"PLAIN","of","of"
140,5,"PLAIN","Bulgaria","Bulgaria"
140,6,"PUNCT",")",")"
140,7,"PLAIN","Circaetus","Circaetus"
140,8,"PLAIN","haemusensis","haemusensis"
140,9,"PUNCT","(","("
140,10,"PLAIN","early","early"
140,11,"PLAIN","Pleistocene","Pleistocene"
140,12,"PLAIN","of","of"
140,13,"PLAIN","Bulgaria","Bulgaria"
140,14,"PUNCT",")",")"
140,15,"LETTERS","Boev","b o e v"
140,16,"PUNCT",",",","
140,17,"LETTERS","Z.","z"
140,18,"DATE","2012","twenty twelve"
140,19,"PUNCT",".","."
141,0,"PLAIN","Perry","Perry"
141,1,"PUNCT",",",","
141,2,"PLAIN","p","p"
141,3,"PUNCT",".","."
141,4,"CARDINAL","102","one hundred two"
141,5,"PLAIN","Perry","Perry"
141,6,"PUNCT",",",","
141,7,"PLAIN","p","p"
141,8,"PUNCT",".","."
141,9,"CARDINAL","111","one hundred eleven"
141,10,"PLAIN","Perry","Perry"
141,11,"PUNCT",",",","
141,12,"VERBATIM","pp","p p"
141,13,"PUNCT",".","."
142,0,"PLAIN","The","The"
142,1,"PLAIN","median","median"
142,2,"PLAIN","income","income"
142,3,"PLAIN","for","for"
142,4,"PLAIN","a","a"
142,5,"PLAIN","household","household"
142,6,"PLAIN","in","in"
142,7,"PLAIN","the","the"
142,8,"PLAIN","town","town"
142,9,"PLAIN","was","was"
142,10,"MONEY","$22,750","twenty two thousand seven hundred fifty dollars"
142,11,"PUNCT",",",","
142,12,"PLAIN","and","and"
142,13,"PLAIN","the","the"
142,14,"PLAIN","median","median"
142,15,"PLAIN","income","income"
142,16,"PLAIN","for","for"
142,17,"PLAIN","a","a"
142,18,"PLAIN","family","family"
142,19,"PLAIN","was","was"
142,20,"MONEY","$29,583","twenty nine thousand five hundred eighty three dollars"
142,21,"PUNCT",".","."
143,0,"CARDINAL","11","eleven"
143,1,"PLAIN","appliances","appliances"
143,2,"PLAIN","attended","attended"
143,3,"PLAIN","as","as"
143,4,"PLAIN","well","well"
143,5,"PLAIN","as","as"
143,6,"PLAIN","a","a"
143,7,"PLAIN","fireboat","fireboat"
143,8,"PUNCT",",",","
143,9,"PLAIN","which","which"
143,10,"PLAIN","surveyed","surveyed"
143,11,"PLAIN","the","the"
143,12,"PLAIN","situation","situation"
143,13,"PLAIN","from","from"
143,14,"PLAIN","the","the"
143,15,"PLAIN","bay","bay"
143,16,"PUNCT",".","."
144,0,"DATE","16 December 2006","the sixteenth of december two thousand six"
144,1,"PUNCT",".","."
145,0,"PLAIN","Once","Once"
145,1,"PLAIN","the","the"
145,2,"PLAIN","round","round"
145,3,"PLAIN","ends","ends"
145,4,"PUNCT",",",","
145,5,"PLAIN","normal","normal"
145,6,"PLAIN","play","play"
145,7,"PLAIN","resumes","resumes"
145,8,"PUNCT",".","."
146,0,"PUNCT","""",""""
146,1,"PLAIN","Heavy","Heavy"
146,2,"PLAIN","metal","metal"
146,3,"PLAIN","power","power"
146,4,"PLAIN","reactor","reactor"
146,5,"PLAIN","slated","slated"
146,6,"PLAIN","for","for"
146,7,"DATE","2017","twenty seventeen"
146,8,"PUNCT","""",""""
146,9,"PUNCT",".","."
147,0,"PUNCT","""",""""
147,1,"PLAIN","Mandela","Mandela"
147,2,"PLAIN","MarketPlace","MarketPlace"
147,3,"PLAIN","About","About"
147,4,"PLAIN","Us","Us"
147,5,"PUNCT","""",""""
147,6,"PLAIN","Mandela","Mandela"
147,7,"PLAIN","MarketPlace","MarketPlace"
147,8,"PUNCT",".","."
148,0,"PUNCT","""",""""
148,1,"PLAIN","Final","Final"
148,2,"PLAIN","Wilderness","Wilderness"
148,3,"PLAIN","Report","Report"
148,4,"PUNCT","""",""""
148,5,"PUNCT","(","("
148,6,"LETTERS","PDF","p d f"
148,7,"PUNCT",")",")"
148,8,"PUNCT",".","."
149,0,"PLAIN","Visser","Visser"
149,1,"PUNCT",",",","
149,2,"PLAIN","Jeanne","Jeanne"
149,3,"PUNCT","(","("
149,4,"DATE","11 March 2008","the eleventh of march two thousand eight"
149,5,"PUNCT",")",")"
149,6,"PUNCT",".","."
150,0,"PLAIN","Barbados","Barbados"
150,1,"PLAIN","has","has"
150,2,"PLAIN","qualified","qualified"
150,3,"PLAIN","two","two"
150,4,"PLAIN","shooters","shooters"
150,5,"PUNCT",".","."
151,0,"PLAIN","It","It"
151,1,"PLAIN","was","was"
151,2,"PLAIN","won","won"
151,3,"PLAIN","by","by"
151,4,"PLAIN","the","the"
151,5,"PLAIN","Conservative","Conservative"
151,6,"PLAIN","candidate","candidate"
151,7,"PLAIN","Beatrice","Beatrice"
151,8,"PLAIN","Wright","Wright"
151,9,"PUNCT",".","."
152,0,"PLAIN","Prep","Prep"
152,1,"PLAIN","posted","posted"
152,2,"PLAIN","three","three"
152,3,"PLAIN","straight","straight"
152,4,"PLAIN","undefeated","undefeated"
152,5,"PLAIN","seasons","seasons"
152,6,"PLAIN","from","from"
152,7,"DATE","2007","two thousand seven"
152,8,"PLAIN","to","to"
152,9,"DATE","2009","two thousand nine"
152,10,"PLAIN","and","and"
152,11,"PLAIN","won","won"
152,12,"PLAIN","the","the"
152,13,"LETTERS","CIAC","c i a c"
152,14,"PLAIN","Class","Class"
152,15,"PLAIN","L","L"
152,16,"PLAIN","Championship","Championship"
152,17,"PLAIN","in","in"
152,18,"DATE","2007","two thousand seven"
152,19,"PUNCT",".","."
153,0,"PLAIN","The","The"
153,1,"PLAIN","anomaloscope","anomaloscope"
153,2,"PUNCT",",",","
153,3,"PLAIN","described","described"
153,4,"PLAIN","above","above"
153,5,"PUNCT",",",","
153,6,"PLAIN","is","is"
153,7,"PLAIN","also","also"
153,8,"PLAIN","used","used"
153,9,"PLAIN","in","in"
153,10,"PLAIN","diagnosing","diagnosing"
153,11,"PLAIN","anomalous","anomalous"
153,12,"PLAIN","trichromacy","trichromacy"
153,13,"PUNCT",".","."
154,0,"PLAIN","Brilliant","Brilliant"
154,1,"PLAIN","Orange","Orange"
154,2,"PUNCT",":",":"
154,3,"PLAIN","The","The"
154,4,"PLAIN","Neurotic","Neurotic"
154,5,"PLAIN","Genius","Genius"
154,6,"PLAIN","of","of"
154,7,"PLAIN","Dutch","Dutch"
154,8,"PLAIN","Football","Football"
154,9,"PLAIN","is","is"
154,10,"PLAIN","a","a"
154,11,"PLAIN","book","book"
154,12,"PLAIN","by","by"
154,13,"PLAIN","David","David"
154,14,"PLAIN","Winner","Winner"
154,15,"PUNCT",",",","
154,16,"PLAIN","first","first"
154,17,"PLAIN","published","published"
154,18,"PLAIN","in","in"
154,19,"DATE","2000","two thousand"
154,20,"PUNCT",".","."
155,0,"PLAIN","The","The"
155,1,"PLAIN","match","match"
155,2,"PLAIN","was","was"
155,3,"PLAIN","back","back"
155,4,"PLAIN","and","and"
155,5,"PLAIN","forth","forth"
155,6,"PLAIN","for","for"
155,7,"PLAIN","the","the"
155,8,"PLAIN","first","first"
155,9,"PLAIN","half","half"
155,10,"PLAIN","of","of"
155,11,"PLAIN","the","the"
155,12,"PLAIN","match","match"
155,13,"PUNCT",".","."
156,0,"PLAIN","Kinship","Kinship"
156,1,"PLAIN","and","and"
156,2,"PLAIN","Gender","Gender"
156,3,"PUNCT",".","."
157,0,"PLAIN","Pizza","Pizza"
157,1,"PLAIN","event","event"
157,2,"PUNCT","""",""""
157,3,"PUNCT",",",","
157,4,"PLAIN","Architecture","Architecture"
157,5,"PLAIN","Foundation","Foundation"
157,6,"PUNCT",".","."
158,0,"PLAIN","Barbados","Barbados"
158,1,"PLAIN","competed","competed"
158,2,"PLAIN","in","in"
158,3,"PLAIN","the","the"
158,4,"DATE","2014","twenty fourteen"
158,5,"PLAIN","Commonwealth","Commonwealth"
158,6,"PLAIN","Games","Games"
158,7,"PLAIN","in","in"
158,8,"PLAIN","Glasgow","Glasgow"
158,9,"PUNCT",",",","
158,10,"PLAIN","Scotland","Scotland"
158,11,"PLAIN","from","from"
158,12,"DATE","July 23","july twenty third"
158,13,"PLAIN","to","to"
158,14,"DATE","August 3, 2014","august third twenty fourteen"
158,15,"PUNCT",".","."
159,0,"PLAIN","They","They"
159,1,"PLAIN","were","were"
159,2,"PLAIN","established","established"
159,3,"PLAIN","in","in"
159,4,"DATE","1987","nineteen eighty seven"
159,5,"PLAIN","and","and"
159,6,"PLAIN","joined","joined"
159,7,"PLAIN","the","the"
159,8,"PLAIN","Wearside","Wearside"
159,9,"PLAIN","Football","Football"
159,10,"PLAIN","League","League"
159,11,"PLAIN","Division","Division"
159,12,"PLAIN","Two","Two"
159,13,"PLAIN","in","in"
159,14,"DATE","1991","nineteen ninety one"
159,15,"PUNCT",".","."
160,0,"PUNCT","""",""""
160,1,"PLAIN","Jungle","Jungle"
160,2,"PLAIN","Stampede","Stampede"
160,3,"PUNCT","(","("
160,4,"DATE","1950","nineteen fifty"
160,5,"PUNCT",")",")"
160,6,"VERBATIM","-","-"
160,7,"PLAIN","Overview","Overview"
160,8,"PUNCT","""",""""
160,9,"PUNCT",".","."
161,0,"PLAIN","dr","doctor"
161,1,"PLAIN","Henry","Henry"
161,2,"PLAIN","Peckwell","Peckwell"
161,3,"PUNCT","(","("
161,4,"DATE","1747","seventeen forty seven"
161,5,"PLAIN","-","to"
161,6,"DATE","1787","seventeen eighty seven"
161,7,"PUNCT",")",")"
161,8,"PLAIN","and","and"
161,9,"PLAIN","Bella","Bella"
161,10,"PLAIN","Blosset","Blosset"
161,11,"PLAIN","of","of"
161,12,"PLAIN","Co","Co"
161,13,"PUNCT",".","."
162,0,"DATE","March 30, 2011","march thirtieth twenty eleven"
162,1,"PUNCT",".","."
163,0,"PLAIN","It","It"
163,1,"PLAIN","was","was"
163,2,"PLAIN","released","released"
163,3,"PLAIN","in","in"
163,4,"DATE","2004","two thousand four"
163,5,"PUNCT","(","("
163,6,"PLAIN","see","see"
163,7,"DATE","2004","two thousand four"
163,8,"PLAIN","in","in"
163,9,"PLAIN","country","country"
163,10,"PLAIN","music","music"
163,11,"PUNCT",")",")"
163,12,"PLAIN","on","on"
163,13,"PLAIN","the","the"
163,14,"PLAIN","Universal","Universal"
163,15,"PLAIN","South","South"
163,16,"PLAIN","Records","Records"
163,17,"PLAIN","label","label"
163,18,"PUNCT",".","."
164,0,"DATE","17 July 2013","the seventeenth of july twenty thirteen"
164,1,"PUNCT",".","."
165,0,"PLAIN","The","The"
165,1,"PLAIN","following","following"
165,2,"PLAIN","people","people"
165,3,"PLAIN","were","were"
165,4,"PLAIN","involved","involved"
165,5,"PLAIN","in","in"
165,6,"PLAIN","the","the"
165,7,"PLAIN","making","making"
165,8,"PLAIN","of","of"
165,9,"PUNCT","!","!"
166,0,"PLAIN","Dispersion","Dispersion"
166,1,"PLAIN","Compensation","Compensation"
166,2,"PLAIN","Retrieved","Retrieved"
166,3,"DATE","25-08-2015","the twenty fifth of august twenty fifteen"
166,4,"PUNCT",".","."
167,0,"PLAIN","The","The"
167,1,"PLAIN","village","village"
167,2,"PLAIN","is","is"
167,3,"PLAIN","located","located"
167,4,"MEASURE","60 km","sixty kilometers"
167,5,"PLAIN","west","west"
167,6,"PLAIN","of","of"
167,7,"PLAIN","Francistown","Francistown"
167,8,"PUNCT",",",","
167,9,"PLAIN","and","and"
167,10,"PLAIN","it","it"
167,11,"PLAIN","has","has"
167,12,"PLAIN","a","a"
167,13,"PLAIN","primary","primary"
167,14,"PLAIN","school","school"
167,15,"PUNCT",".","."
168,0,"PLAIN","Typical","Typical"
168,1,"PLAIN","data","data"
168,2,"PLAIN","payloads","payloads"
168,3,"PLAIN","are","are"
168,4,"CARDINAL","6","six"
168,5,"PLAIN","bytes","bytes"
168,6,"PLAIN","to","to"
168,7,"CARDINAL","30","thirty"
168,8,"PLAIN","bytes","bytes"
168,9,"PUNCT",",",","
168,10,"PLAIN","adequate","adequate"
168,11,"PLAIN","for","for"
168,12,"PLAIN","sending","sending"
168,13,"LETTERS","GPS","g p s"
168,14,"PLAIN","position","position"
168,15,"PLAIN","data","data"
168,16,"PLAIN","or","or"
168,17,"PLAIN","simple","simple"
168,18,"PLAIN","sensor","sensor"
168,19,"PLAIN","readings","readings"
168,20,"PUNCT",".","."
169,0,"PUNCT","""",""""
169,1,"LETTERS","IASI","i a s i"
169,2,"PLAIN","carbon","carbon"
169,3,"PLAIN","monoxide","monoxide"
169,4,"PLAIN","validation","validation"
169,5,"PLAIN","over","over"
169,6,"PLAIN","the","the"
169,7,"PLAIN","Arctic","Arctic"
169,8,"PLAIN","during","during"
169,9,"LETTERS","POLARCAT","p o l a r c a t"
169,10,"PLAIN","spring","spring"
169,11,"PLAIN","and","and"
169,12,"PLAIN","summer","summer"
169,13,"PLAIN","campaigns","campaigns"
169,14,"PUNCT","""",""""
169,15,"PUNCT",".","."
170,0,"PLAIN","British","British"
170,1,"PLAIN","and","and"
170,2,"PLAIN","French","French"
170,3,"PLAIN","troops","troops"
170,4,"PLAIN","landed","landed"
170,5,"PLAIN","in","in"
170,6,"PLAIN","the","the"
170,7,"PLAIN","Namsos","Namsos"
170,8,"PLAIN","area","area"
170,9,"PLAIN","on","on"
170,10,"DATE","14 April","the fourteenth of april"
170,11,"PUNCT",",",","
170,12,"PLAIN","causing","causing"
170,13,"PLAIN","an","an"
170,14,"PLAIN","increase","increase"
170,15,"PLAIN","in","in"
170,16,"PLAIN","German","German"
170,17,"PLAIN","air","air"
170,18,"PLAIN","activity","activity"
170,19,"PUNCT",".","."
171,0,"PLAIN","Archived","Archived"
171,1,"PLAIN","from","from"
171,2,"PLAIN","the","the"
171,3,"PLAIN","original","original"
171,4,"PLAIN","on","on"
171,5,"DATE","17 July 2011","the seventeenth of july twenty eleven"
171,6,"PUNCT",".","."
172,0,"PUNCT","""",""""
172,1,"PLAIN","Potential","Potential"
172,2,"PLAIN","for","for"
172,3,"PLAIN","photochemical","photochemical"
172,4,"PLAIN","ozone","ozone"
172,5,"PLAIN","formation","formation"
172,6,"PLAIN","in","in"
172,7,"PLAIN","the","the"
172,8,"PLAIN","troposphere","troposphere"
172,9,"PLAIN","over","over"
172,10,"PLAIN","the","the"
172,11,"PLAIN","North","North"
172,12,"PLAIN","Atlantic","Atlantic"
172,13,"PLAIN","as","as"
172,14,"PLAIN","derived","derived"
172,15,"PLAIN","from","from"
172,16,"PLAIN","aircraft","aircraft"
172,17,"PLAIN","observationsduring","observationsduring"
172,18,"LETTERS","ACSOE","a c s o e"
172,19,"PUNCT","""",""""
172,20,"PUNCT",".","."
173,0,"PLAIN","Archived","Archived"
173,1,"PLAIN","from","from"
173,2,"PLAIN","the","the"
173,3,"PLAIN","original","original"
173,4,"PLAIN","on","on"
173,5,"DATE","2007-11-24","the twenty fourth of november two thousand seven"
173,6,"PUNCT",".","."
174,0,"PLAIN","The","The"
174,1,"PLAIN","New","New"
174,2,"PLAIN","Rolling","Rolling"
174,3,"PLAIN","Stone","Stone"
174,4,"PLAIN","Album","Album"
174,5,"PLAIN","Guide","Guide"
174,6,"PUNCT","(","("
174,7,"ORDINAL","4th","fourth"
174,8,"PLAIN","ed","ed"
174,9,"PUNCT",".","."
175,0,"PLAIN","Kickoff","Kickoff"
175,1,"PLAIN","times","times"
175,2,"PLAIN","are","are"
175,3,"PLAIN","in","in"
175,4,"PLAIN","CET","CET"
175,5,"PUNCT",".","."
176,0,"PUNCT","""",""""
176,1,"PLAIN","Biorhythmic","Biorhythmic"
176,2,"PLAIN","variations","variations"
176,3,"PLAIN","in","in"
176,4,"PLAIN","consciousness","consciousness"
176,5,"PLAIN","and","and"
176,6,"PLAIN","psychological","psychological"
176,7,"PLAIN","functions","functions"
176,8,"PUNCT","""",""""
176,9,"PUNCT",".","."
177,0,"PLAIN","Gazetteer","Gazetteer"
177,1,"PLAIN","of","of"
177,2,"PLAIN","Planetary","Planetary"
177,3,"PLAIN","Nomenclature","Nomenclature"
177,4,"PUNCT",".","."
178,0,"PUNCT","""",""""
178,1,"PLAIN","Top","Top"
178,2,"PLAIN","executives","executives"
178,3,"PLAIN","depart","depart"
178,4,"PLAIN","LaCrosse","LaCrosse"
178,5,"PLAIN","Footwear","Footwear"
178,6,"PUNCT",",",","
178,7,"PLAIN","inc","inc"
178,8,"PUNCT","""",""""
178,9,"PUNCT",".","."
179,0,"PLAIN","The","The"
179,1,"PLAIN","soils","soils"
179,2,"PLAIN","contain","contain"
179,3,"CARDINAL","1","one"
179,4,"PLAIN","to","to"
179,5,"CARDINAL","10","ten"
179,6,"PLAIN","parts","parts"
179,7,"PLAIN","per","per"
179,8,"PLAIN","million","million"
179,9,"PLAIN","of","of"
179,10,"PLAIN","arsenic","arsenic"
179,11,"PUNCT",",",","
179,12,"PLAIN","and","and"
179,13,"PLAIN","seawater","seawater"
179,14,"PLAIN","contains","contains"
179,15,"DECIMAL","1.6","one point six"
179,16,"PLAIN","parts","parts"
179,17,"PLAIN","per","per"
179,18,"PLAIN","billion","billion"
179,19,"PLAIN","of","of"
179,20,"PLAIN","arsenic","arsenic"
179,21,"PUNCT",".","."
180,0,"PLAIN","As","As"
180,1,"PLAIN","is","is"
180,2,"PLAIN","the","the"
180,3,"PLAIN","case","case"
180,4,"PLAIN","with","with"
180,5,"PLAIN","all","all"
180,6,"PLAIN","eight","eight"
180,7,"PLAIN","of","of"
180,8,"PLAIN","Connecticut's","Connecticut's"
180,9,"PLAIN","counties","counties"
180,10,"PUNCT",",",","
180,11,"PLAIN","there","there"
180,12,"PLAIN","is","is"
180,13,"PLAIN","no","no"
180,14,"PLAIN","county","county"
180,15,"PLAIN","government","government"
180,16,"PLAIN","and","and"
180,17,"PLAIN","no","no"
180,18,"PLAIN","county","county"
180,19,"PLAIN","seat","seat"
180,20,"PUNCT",".","."
181,0,"PUNCT","""",""""
181,1,"PLAIN","Silver","Silver"
181,2,"PLAIN","Ferns","Ferns"
181,3,"PLAIN","selection","selection"
181,4,"PLAIN","yet","yet"
181,5,"PLAIN","to","to"
181,6,"PLAIN","sink","sink"
181,7,"PLAIN","in","in"
181,8,"PUNCT","""",""""
181,9,"PUNCT",".","."
182,0,"PLAIN","Retrieved","Retrieved"
182,1,"DATE","22 March 2010","the twenty second of march twenty ten"
182,2,"PUNCT",".","."
183,0,"PUNCT","""",""""
183,1,"PLAIN","Cornwall","Cornwall"
183,2,"PLAIN","Furnace","Furnace"
183,3,"PUNCT","""",""""
183,4,"PUNCT","(","("
183,5,"LETTERS","PDF","p d f"
183,6,"PUNCT",")",")"
183,7,"PUNCT",".","."
184,0,"PLAIN","Wlasuk","Wlasuk"
184,1,"PUNCT",",",","
184,2,"PLAIN","Peter","Peter"
184,3,"LETTERS","T.","t"
184,4,"PUNCT","(","("
184,5,"DATE","2000","two thousand"
184,6,"PUNCT",")",")"
184,7,"PUNCT",".","."
185,0,"PLAIN","The","The"
185,1,"PLAIN","mezzanine","mezzanine"
185,2,"PLAIN","near","near"
185,3,"PLAIN","the","the"
185,4,"PLAIN","north","north"
185,5,"PLAIN","end","end"
185,6,"PLAIN","is","is"
